"bsm","sbbsm","jczb","bjyz","pdgz","bjjb","sjlx","bz","create_by","create_time","update_by","update_time","delete_flag","zxlx","group_id","plzhbsm","order_num","yzsx","yzxx","max_threshold","min_threshold"
"1953471843088461827","1000000000000264870",RQ0101,50.000000,4,3,rq_sjlx_1,,783,2025-08-07 23:02:35.804,783,2025-08-07 23:02:35.804,1,1,1,"1953471843088461825",2,0.000,0.000,,
"1868915675783913476","318133613000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.569,725,2024-12-17 15:06:34.569,1,1,1,"1868915675783913474",2,,,,
"1868915675783913475","318133613000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.569,725,2024-12-17 15:06:34.569,1,1,1,"1868915675783913474",1,,,,
"1910210010550530051","00000000000000000863569063161095",RQ0101,40.000000,4,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.193,3206,2025-04-10 13:55:31.193,1,1,1,"1910210010550530049",2,,,,
"1910210010550530050","00000000000000000863569063161095",RQ0101,20.000000,2,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.192,3206,2025-04-10 13:55:31.192,1,1,1,"1910210010550530049",1,,,,
"1966071150190673922","320582RQ0101GH0005",RQ0101,15.000000,1,3,rq_sjlx_1,,1,2025-09-11 17:27:44.755,1,2025-09-11 17:27:44.755,1,1,1,"1966071150190673921",1,0.000,0.000,,
"1966071150190673923","320582RQ0101GH0005",RQ0101,25.000000,4,3,rq_sjlx_1,,1,2025-09-11 17:27:44.755,1,2025-09-11 17:27:44.755,1,1,1,"1966071150190673921",2,0.000,0.000,,
"23610267601907253","19C2S0238",RQ0101,80.000000,4,2,rq_sjlx_1,,115,,,,1,1,1,"34532426204532385",2,,,,
"1868915675700027396","311113613000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.564,725,2024-12-17 15:06:34.564,1,1,1,"1868915675700027394",2,,,,
"1868915675700027395","311113613000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.564,725,2024-12-17 15:06:34.564,1,1,1,"1868915675700027394",1,,,,
"1868915766263427076","318161773000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:56.146,725,2024-12-17 15:06:56.146,1,1,1,"1868915766263427074",2,,,,
"1868915766263427075","318161773000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:56.146,725,2024-12-17 15:06:56.146,1,1,1,"1868915766263427074",1,,,,
"1868915675578392580","311103143000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.558,725,2024-12-17 15:06:34.558,1,1,1,"1868915675578392578",2,,,,
"1868915675578392579","311103143000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.558,725,2024-12-17 15:06:34.558,1,1,1,"1868915675578392578",1,,,,
"1880445079211102212","00000000000000000000000300004701",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-01-18 10:40:18.562,3206,2025-01-18 10:40:18.562,1,1,1,"1880445079211102210",2,,,,
"1880445079211102211","00000000000000000000000300004701",RQ0101,80.000000,1,1,rq_sjlx_1,,3206,2025-01-18 10:40:18.562,3206,2025-01-18 10:40:18.562,1,1,1,"1880445079211102210",1,,,,
"1864181049567903748","311096023000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.726,1,2024-12-04 13:32:51.726,1,1,1,"1864181049567903746",2,,,,
"1864181049567903747","311096023000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.726,1,2024-12-04 13:32:51.726,1,1,1,"1864181049567903746",1,,,,
"1868915455054458883","311077843000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.962,725,2024-12-17 15:05:41.962,1,1,1,"1868915455054458881",2,,,,
"1868915455054458882","311077843000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.962,725,2024-12-17 15:05:41.962,1,1,1,"1868915455054458881",1,,,,
"1868915675586781188","311103673000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.559,725,2024-12-17 15:06:34.559,1,1,1,"1868915675586781186",2,,,,
"1868915675586781187","311103673000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.559,725,2024-12-17 15:06:34.559,1,1,1,"1868915675586781186",1,,,,
"1880768002933317635","45100689300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.587,3206,2025-01-19 08:03:29.587,1,1,1,"1880768002933317633",2,,,,
"1880768002933317634","45100689300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.587,3206,2025-01-19 08:03:29.587,1,1,1,"1880768002933317633",1,,,,
"1864163218264592387","1000000000000264741",RQ0201,30.000000,1,3,rq_sjlx_2,,783,2024-12-04 12:22:00.373,783,2024-12-04 12:22:00.373,1,1,1,"1864163218264592386",1,,,,
"1971402948764405762",HXMZ-AT1,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.606,644,2025-09-26 10:34:24.606,1,1,1,"1971402948764405761",1,0.000,0.000,,
"1971402948764405763",HXMZ-AT1,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.606,644,2025-09-26 10:34:24.606,1,1,1,"1971402948764405761",2,0.000,0.000,,
"1971402948768600067",HXMZ-AT2,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.606,644,2025-09-26 10:34:24.606,1,1,1,"1971402948768600066",1,0.000,0.000,,
"1971402948768600068",HXMZ-AT2,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.606,644,2025-09-26 10:34:24.606,1,1,1,"1971402948768600066",2,0.000,0.000,,
"1971402948772794370",HXMZ-AT3,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.607,644,2025-09-26 10:34:24.607,1,1,1,"1971402948772794369",1,0.000,0.000,,
"1971402948772794371",HXMZ-AT3,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.607,644,2025-09-26 10:34:24.607,1,1,1,"1971402948772794369",2,0.000,0.000,,
"1971402948797960195",P20N231506,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.608,644,2025-09-26 10:34:24.608,1,1,1,"1971402948797960194",1,0.000,0.000,,
"1971402948797960196",P20N231506,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.608,644,2025-09-26 10:34:24.608,1,1,1,"1971402948797960194",2,0.000,0.000,,
"1971402948797960198",P20N231509,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.608,644,2025-09-26 10:34:24.608,1,1,1,"1971402948797960197",1,0.000,0.000,,
"1971402948797960199",P20N231509,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.609,644,2025-09-26 10:34:24.609,1,1,1,"1971402948797960197",2,0.000,0.000,,
"1971402948818931715",SJBMZ-AT3,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-09-26 10:34:24.610,644,2025-09-26 10:34:24.610,1,1,1,"1971402948818931714",1,0.000,0.000,,
"1971402948818931716",SJBMZ-AT3,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-09-26 10:34:24.610,644,2025-09-26 10:34:24.610,1,1,1,"1971402948818931714",2,0.000,0.000,,
"1880766767077449732","00000000000000000863569063177810",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 07:58:34.941,3206,2025-01-19 07:58:34.941,1,1,1,"1880766767077449730",2,,,,
"1971402989704982530",HXMZ-AT1,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.394,644,2025-09-26 10:34:34.394,1,1,1,"1971402989704982529",1,0.000,0.000,,
"1971402989704982531",HXMZ-AT1,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.394,644,2025-09-26 10:34:34.394,1,1,1,"1971402989704982529",2,0.000,0.000,,
"1971402989784674306",HXMZ-AT2,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.394,644,2025-09-26 10:34:34.394,1,1,1,"1971402989784674305",1,0.000,0.000,,
"1971402989784674307",HXMZ-AT2,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.394,644,2025-09-26 10:34:34.394,1,1,1,"1971402989784674305",2,0.000,0.000,,
"1971402989788868611",HXMZ-AT3,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.394,644,2025-09-26 10:34:34.394,1,1,1,"1971402989788868610",1,0.000,0.000,,
"1971402989788868612",HXMZ-AT3,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.395,644,2025-09-26 10:34:34.395,1,1,1,"1971402989788868610",2,0.000,0.000,,
"1971402989923086338",P20N231506,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.396,644,2025-09-26 10:34:34.396,1,1,1,"1971402989923086337",1,0.000,0.000,,
"1971402989923086339",P20N231506,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.396,644,2025-09-26 10:34:34.396,1,1,1,"1971402989923086337",2,0.000,0.000,,
"1971402989927280642",P20N231509,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.396,644,2025-09-26 10:34:34.396,1,1,1,"1971402989927280641",1,0.000,0.000,,
"1971402989927280643",P20N231509,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.396,644,2025-09-26 10:34:34.396,1,1,1,"1971402989927280641",2,0.000,0.000,,
"1971402989952446466",SJBMZ-AT3,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-09-26 10:34:34.397,644,2025-09-26 10:34:34.397,1,1,1,"1971402989952446465",1,0.000,0.000,,
"1971402989952446467",SJBMZ-AT3,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-09-26 10:34:34.397,644,2025-09-26 10:34:34.397,1,1,1,"1971402989952446465",2,0.000,0.000,,
"1880766767077449731","00000000000000000863569063177810",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 07:58:34.941,3206,2025-01-19 07:58:34.941,1,1,1,"1880766767077449730",1,,,,
"1971403062623010819",HXMZ-AT1,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.729,644,2025-09-26 10:34:51.729,1,1,1,"1971403062623010818",1,0.000,0.000,,
"1971403062627205123",HXMZ-AT2,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.729,644,2025-09-26 10:34:51.729,1,1,1,"1971403062627205122",1,0.000,0.000,,
"1971403062635593731",HXMZ-AT3,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.729,644,2025-09-26 10:34:51.729,1,1,1,"1971403062635593730",1,0.000,0.000,,
"1971403062673342466",P20N231506,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.730,644,2025-09-26 10:34:51.730,1,1,1,"1971403062673342465",1,0.000,0.000,,
"1971403062677536771",P20N231509,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.730,644,2025-09-26 10:34:51.730,1,1,1,"1971403062677536770",1,0.000,0.000,,
"1971403062698508290",SJBMZ-AT3,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-09-26 10:34:51.731,644,2025-09-26 10:34:51.731,1,1,1,"1971403062698508289",1,0.000,0.000,,
"1864180839064174596","311077923000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.515,1,2024-12-04 13:32:01.515,1,1,1,"1864180839064174594",2,,,,
"1971499648883556354","1000000000000244590",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.212,659,2025-09-26 16:58:40.212,1,1,1,"1971499648883556353",1,0.000,0.000,,
"1971499649122631683","1000000000000244591",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.212,659,2025-09-26 16:58:40.212,1,1,1,"1971499649122631682",1,0.000,0.000,,
"1971499649135214595","1000000000000244643",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.212,659,2025-09-26 16:58:40.212,1,1,1,"1971499649135214594",1,0.000,0.000,,
"1971499649395261443","1000000000000244716",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649395261442",1,0.000,0.000,,
"1971499649474953219","1000000000000244717",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649474953218",1,0.000,0.000,,
"1971499649483341826","1000000000000244718",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649483341825",1,0.000,0.000,,
"1868915455205453827","311096183000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.970,725,2024-12-17 15:05:41.970,1,1,1,"1868915455205453825",2,,,,
"1868915455205453826","311096183000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.970,725,2024-12-17 15:05:41.970,1,1,1,"1868915455205453825",1,,,,
"1971499649571422210","1000000000000244719",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649571422209",1,0.000,0.000,,
"1971499649714028547","1000000000000244720",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649714028546",1,0.000,0.000,,
"1971499649726611458","1000000000000244721",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.213,659,2025-09-26 16:58:40.213,1,1,1,"1971499649726611457",1,0.000,0.000,,
"1971499649730805762","1000000000000245257",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499649730805761",1,0.000,0.000,,
"1971499649818886146","1000000000000245258",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499649818886145",1,0.000,0.000,,
"1971499649944715268","1000000000000245259",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499649944715267",1,0.000,0.000,,
"1971499650007629826","1000000000000245260",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499650007629825",1,0.000,0.000,,
"1971499650074738691","1000000000000245261",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499650074738690",1,0.000,0.000,,
"1971499650229927939","1000000000000245262",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.214,659,2025-09-26 16:58:40.214,1,1,1,"1971499650229927938",1,0.000,0.000,,
"1971499650410283011","1000000000000245263",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650410283010",1,0.000,0.000,,
"1971499650611609603","1000000000000245264",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650611609602",1,0.000,0.000,,
"1971499650695495682","1000000000000245265",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650695495681",1,0.000,0.000,,
"1971499650703884290","1000000000000391215",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650703884289",1,0.000,0.000,,
"1971499650787770370","1000000000000391216",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650787770369",1,0.000,0.000,,
"1971499650901016579","1000000000000391217",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650901016578",1,0.000,0.000,,
"1971499650959736834","1000000000000391218",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.215,659,2025-09-26 16:58:40.215,1,1,1,"1971499650959736833",1,0.000,0.000,,
"1971499651081371650","1000000000000499817",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.216,659,2025-09-26 16:58:40.216,1,1,1,"1971499651081371649",1,0.000,0.000,,
"1971499651148480515","1000000000000499839",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.216,659,2025-09-26 16:58:40.216,1,1,1,"1971499651148480514",1,0.000,0.000,,
"1971499651198812163","1000000000000499840",RQ0101,20.000000,1,3,rq_sjlx_1,,659,2025-09-26 16:58:40.216,659,2025-09-26 16:58:40.216,1,1,1,"1971499651198812162",1,0.000,0.000,,
"1868915675817467907","318143483000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.570,725,2024-12-17 15:06:34.570,1,1,1,"1868915675817467905",2,,,,
"1868915675817467906","318143483000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.570,725,2024-12-17 15:06:34.570,1,1,1,"1868915675817467905",1,,,,
"1972488823757758467",TGLCGYTYZ-AT1,RQ0101,50.000000,1,3,rq_sjlx_2,,644,2025-09-29 10:29:17.398,644,2025-09-29 10:29:17.398,1,1,1,"1972488823757758466",1,0.000,0.000,,
"1972488823921336322",TGLCGYTYZ-AT2,RQ0101,50.000000,1,3,rq_sjlx_2,,644,2025-09-29 10:29:17.398,644,2025-09-29 10:29:17.398,1,1,1,"1972488823921336321",1,0.000,0.000,,
"1910210010567307268","00000000000000000863569063161194",RQ0101,40.000000,4,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.193,3206,2025-04-10 13:55:31.193,1,1,1,"1910210010567307266",2,,,,
"1910210010567307267","00000000000000000863569063161194",RQ0101,20.000000,2,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.193,3206,2025-04-10 13:55:31.193,1,1,1,"1910210010567307266",1,,,,
"1976164861503266819",TS1101-24219,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-10-09 13:56:33.010,644,2025-10-09 13:56:33.010,1,1,1,"1976164861503266818",1,0.000,0.000,,
"1976164861771702275",TS1101-24219,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-10-09 13:56:33.074,644,2025-10-09 13:56:33.075,1,1,1,"1976164861771702274",1,0.000,0.000,,
"1976164861771702276",TS1101-24219,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-10-09 13:56:33.075,644,2025-10-09 13:56:33.075,1,1,1,"1976164861771702274",2,0.000,0.000,,
"1976164862040137731",TS1101-24219,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-10-09 13:56:33.140,644,2025-10-09 13:56:33.140,1,1,1,"1976164862040137730",1,0.000,0.000,,
"1976164862040137732",TS1101-24219,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-10-09 13:56:33.140,644,2025-10-09 13:56:33.140,1,1,1,"1976164862040137730",2,0.000,0.000,,
"1976164557625942019",TS1101-24145,RQ0101,80.000000,2,1,rq_sjlx_1,,644,2025-10-09 13:55:20.561,644,2025-10-09 13:55:20.561,1,1,1,"1976164557625942018",1,0.000,0.000,,
"1976164557906960387",TS1101-24145,RQ0101,20.000000,2,2,rq_sjlx_1,,644,2025-10-09 13:55:20.627,644,2025-10-09 13:55:20.627,1,1,1,"1976164557906960386",1,0.000,0.000,,
"1976164557906960388",TS1101-24145,RQ0101,80.000000,4,2,rq_sjlx_1,,644,2025-10-09 13:55:20.627,644,2025-10-09 13:55:20.627,1,1,1,"1976164557906960386",2,0.000,0.000,,
"1976164558187978755",TS1101-24145,RQ0101,10.000000,1,3,rq_sjlx_1,,644,2025-10-09 13:55:20.696,644,2025-10-09 13:55:20.696,1,1,1,"1976164558187978754",1,0.000,0.000,,
"1976164558187978756",TS1101-24145,RQ0101,20.000000,4,3,rq_sjlx_1,,644,2025-10-09 13:55:20.696,644,2025-10-09 13:55:20.696,1,1,1,"1976164558187978754",2,0.000,0.000,,
"1979068483564142594",CSYLZTND0004,RQ0101,80.000000,2,1,rq_sjlx_1,,3914,2025-10-17 14:14:30.468,3914,2025-10-17 14:14:30.468,1,1,1,"1979068483564142593",1,0.000,0.000,,
"1979068484302340099",CSYLZTND0004,RQ0101,20.000000,2,2,rq_sjlx_1,,3914,2025-10-17 14:14:30.704,3914,2025-10-17 14:14:30.704,1,1,1,"1979068484302340098",1,0.000,0.000,,
"1979068484302340100",CSYLZTND0004,RQ0101,80.000000,4,2,rq_sjlx_1,,3914,2025-10-17 14:14:30.705,3914,2025-10-17 14:14:30.705,1,1,1,"1979068484302340098",2,0.000,0.000,,
"1979068485279612931",CSYLZTND0004,RQ0101,10.000000,1,3,rq_sjlx_1,,3914,2025-10-17 14:14:30.883,3914,2025-10-17 14:14:30.883,1,1,1,"1979068485279612930",1,0.000,0.000,,
"1979068485279612932",CSYLZTND0004,RQ0101,20.000000,4,3,rq_sjlx_1,,3914,2025-10-17 14:14:30.883,3914,2025-10-17 14:14:30.883,1,1,1,"1979068485279612930",2,0.000,0.000,,
"1980080588866060290","8601370762953010003",RQ0101,80.000000,2,1,rq_sjlx_1,,3915,2025-10-20 09:16:15.164,3915,2025-10-20 09:16:15.164,1,1,1,"1980080588866060289",1,0.000,0.000,,
"1980080589147078659","8601370762953010003",RQ0101,20.000000,2,2,rq_sjlx_1,,3915,2025-10-20 09:16:15.231,3915,2025-10-20 09:16:15.231,1,1,1,"1980080589147078658",1,0.000,0.000,,
"1980080589147078660","8601370762953010003",RQ0101,80.000000,4,2,rq_sjlx_1,,3915,2025-10-20 09:16:15.231,3915,2025-10-20 09:16:15.231,1,1,1,"1980080589147078658",2,0.000,0.000,,
"1980080589461651459","8601370762953010003",RQ0101,10.000000,1,3,rq_sjlx_1,,3915,2025-10-20 09:16:15.306,3915,2025-10-20 09:16:15.306,1,1,1,"1980080589461651458",1,0.000,0.000,,
"1980080589461651460","8601370762953010003",RQ0101,20.000000,4,3,rq_sjlx_1,,3915,2025-10-20 09:16:15.306,3915,2025-10-20 09:16:15.306,1,1,1,"1980080589461651458",2,0.000,0.000,,
"1980082377904488451","8601370763171540002",RQ0101,80.000000,2,1,rq_sjlx_1,,3915,2025-10-20 09:23:21.703,3915,2025-10-20 09:23:21.703,1,1,1,"1980082377904488450",1,0.000,0.000,,
"1980080333428797443","320582RQ0101GH0002",RQ0101,15.000000,1,3,rq_sjlx_1,,1,2025-10-20 09:15:14.332,1,2025-10-20 09:15:14.332,1,1,1,"1980080333428797442",1,0.000,0.000,,
"1980080333428797444","320582RQ0101GH0002",RQ0101,25.000000,4,3,rq_sjlx_1,,1,2025-10-20 09:15:14.332,1,2025-10-20 09:15:14.332,1,1,1,"1980080333428797442",2,0.000,0.000,,
"1910209845550895108","00000000000000000863569063161095",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.852,3206,2025-04-10 13:54:51.852,1,1,1,"1910209845550895106",2,,,,
"1910209845550895107","00000000000000000863569063161095",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.852,3206,2025-04-10 13:54:51.852,1,1,1,"1910209845550895106",1,,,,
"1868915675557421060","311102993000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.557,725,2024-12-17 15:06:34.557,1,1,1,"1868915675557421058",2,,,,
"1868915675557421059","311102993000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.557,725,2024-12-17 15:06:34.557,1,1,1,"1868915675557421058",1,,,,
"1980082378185506818","8601370763171540002",RQ0101,20.000000,2,2,rq_sjlx_1,,3915,2025-10-20 09:23:21.770,3915,2025-10-20 09:23:21.770,1,1,1,"1980082378185506817",1,0.000,0.000,,
"1980082378185506819","8601370763171540002",RQ0101,80.000000,4,2,rq_sjlx_1,,3915,2025-10-20 09:23:21.770,3915,2025-10-20 09:23:21.770,1,1,1,"1980082378185506817",2,0.000,0.000,,
"1980082378516856834","8601370763171540002",RQ0101,10.000000,1,3,rq_sjlx_1,,3915,2025-10-20 09:23:21.849,3915,2025-10-20 09:23:21.849,1,1,1,"1980082378516856833",1,0.000,0.000,,
"1980082378516856835","8601370763171540002",RQ0101,20.000000,4,3,rq_sjlx_1,,3915,2025-10-20 09:23:21.849,3915,2025-10-20 09:23:21.849,1,1,1,"1980082378516856833",2,0.000,0.000,,
"1868915455163510788","311095753000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.968,725,2024-12-17 15:05:41.968,1,1,1,"1868915455163510786",2,,,,
"1868915455163510787","311095753000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.968,725,2024-12-17 15:05:41.968,1,1,1,"1868915455163510786",1,,,,
"1980082811478081538","320582RQ0101GH0002",RQ0101,25.000000,2,2,rq_sjlx_1,,1,2025-10-20 09:25:05.151,1,2025-10-20 09:25:05.151,1,1,1,"1980082811478081537",1,0.000,0.000,,
"1980082811478081539","320582RQ0101GH0002",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2025-10-20 09:25:05.152,1,2025-10-20 09:25:05.152,1,1,1,"1980082811478081537",2,0.000,0.000,,
"1980082811494858755","320582RQ0101GH0005",RQ0101,25.000000,2,2,rq_sjlx_1,,1,2025-10-20 09:25:05.153,1,2025-10-20 09:25:05.153,1,1,1,"1980082811494858754",1,0.000,0.000,,
"1980082811494858756","320582RQ0101GH0005",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2025-10-20 09:25:05.153,1,2025-10-20 09:25:05.153,1,1,1,"1980082811494858754",2,0.000,0.000,,
"1980082929363189763","320582RQ0101GH0002",RQ0101,80.000000,2,1,rq_sjlx_1,,1,2025-10-20 09:25:33.248,1,2025-10-20 09:25:33.248,1,1,1,"1980082929363189762",1,0.000,0.000,,
